Country/Region,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.14,0.29,0.29,0.29,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.29,0.29,0.21,0.21,0.14,0.14,0.14,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.29,0.29,0.29,0.29,0.21,0.21,0.29,0.14,0.21,0.21,0.57,0.57,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.57,0.86,0.79,0.79,0.43,0.57,0.5,0.79,0.79,0.79,0.79,0.93,0.93,0.93,0.93
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.21,0.29,0.29,0.36,0.36,0.43,0.43,0.93,1.07,1.21,1.43,1.5,1.79,1.93,2.07,2.43,2.79,3.14,3.21,3.36,4.07,3.93,4.14,4.43,4.36,4.36,4.36,4.57,4.36,4.29,4.0,3.71,3.71,3.71,3.21,3.0,2.86,2.64,2.86,2.71,2.71,2.71,2.64,2.57,2.64,2.64,2.64,2.5,2.29,2.36,2.21,2.14,1.79,1.86,1.64,1.43,1.5,1.21,1.07,1.0,1.14,1.14,1.43,1.36,1.36,1.36,1.36,1.36,1.43,1.36
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.29,0.29,0.29,0.29,0.29,0.43,0.36,0.36,0.29,0.29,0.36,0.57,0.57,0.71,0.71,0.71,0.71,0.79,0.79,0.64,0.71,0.71,0.86,0.86,0.93,0.86,0.93,0.79,0.79,0.79,0.86,0.93,0.93,1.0,1.14,1.14,1.14,1.71,1.71,1.79,1.93
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.21,0.21,0.36,0.36,0.43,0.43,0.43,0.43,0.5,0.5,0.5,0.5,0.43,0.43,0.29,0.29,0.14,0.29,0.29,0.36,0.36,0.36,0.29,0.29,0.29,0.29,0.5,0.57,0.57,0.64,0.64,0.5,0.57,0.5,0.5,0.57
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.14,0.14,0.14,0.21,0.14,0.14,0.14,0.14,0.14,0.14,0.21,0.21,0.21,0.36,0.29,0.29,0.29
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.21,0.21,0.21,0.21,0.21,0.29,0.36,0.36,0.36,0.36,0.36,0.36,0.29,0.29,0.14,0.14,0.14,0.21,0.21,0.14,0.07,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.21,0.21,0.21,0.14,0.14,0.21,0.21,0.21,0.21,0.21,0.14,0.14,0.14,0.14,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.14,0.14,0.14,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14,0.14,0.21,0.21,0.21,0.29,0.21,0.21,0.21,0.21,0.36,0.36,0.36,0.43,0.57,0.64,0.57,0.5,0.5,0.43,0.64,0.71,0.71,0.86,0.86,0.86,0.86,0.79,0.71,0.64,0.71,0.93,0.93
Holy See,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.21,0.5,0.5,0.71,1.0,1.07,1.07,1.57,1.57,1.57,1.57,1.57,1.57,1.64,1.57,1.29,1.36,1.5,1.5,1.86,2.21,1.71,1.71,1.71,1.71,1.71,2.29,2.5,2.43,2.57,2.71,2.5,2.57,2.43,2.14,2.57,2.64,3.36,3.79,4.14,3.71,3.5,3.5,3.93,4.07,4.07,4.43,4.21,4.43,4.29,4.5,3.86,3.43,3.64,4.29
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.21,0.29,0.43,0.5,0.64,0.71,0.71,0.71,0.79,0.86,1.0,1.07,1.36,1.43,1.64,2.0,2.0,2.21,2.71,3.43,4.0,4.79,5.29,6.14,6.71,7.57,8.14,8.64,9.29,10.0,11.07,11.5,11.86,11.93,12.36,13.21,12.64,12.36,12.21,12.07,11.86,12.14,11.93,11.64,10.79,10.86,10.71,10.57,10.29,9.29,10.21,10.07,10.07,9.57,9.29,8.86,8.5,8.07,7.93,7.93,7.43,6.93,6.43,6.0
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,-0.21,0.14,0.07,0.07,0.21,0.29,0.21,0.21,0.36,0.29,0.29,0.29,0.36,0.43,0.43,0.43,0.43,0.43,0.29,0.36,0.36,0.36,0.29,0.29,0.29,0.29,0.21,0.14,0.14,0.14,0.14,0.14,0.14,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.14,0.14,0.14,0.21,0.21,0.29,0.36,0.29,0.5,0.71,0.71,0.79,1.36,1.29,1.57,1.79,2.14,2.29,3.93,4.86,4.79,5.86,6.57,9.0,10.0,11.86,14.71,16.14,18.86,21.71,23.29,25.57,24.79,26.86,29.57,31.07,32.86,32.57,35.36,35.93,35.36,38.14,38.36,39.29,41.5,43.93,48.14,50.43,52.64,57.29,59.43,69.57,74.86,78.86,83.43,86.07,91.14,95.07,96.79,100.5,105.14,106.79,109.29,110.57,116.71,113.57,114.93,117.79,121.07,124.36
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.29,0.36,0.36,0.36,0.36,1.36,1.79,2.29,2.71,3.43,3.5,3.93,4.07,5.5,5.93,6.93,7.79,8.36,9.36,9.86,10.36,10.64,10.93,10.71,11.43,11.86,13.0,14.43,15.64,16.07,18.5,19.79,23.07,22.29,23.29,24.21,24.57,27.43,27.21,28.21,28.21,26.21,27.36,28.07,26.43,26.14,22.43,22.5,21.14,20.0,21.14,18.79,19.57,18.29,18.57,20.21,18.14,17.07,16.43,16.14,16.71,17.43,17.93,19.71,18.43,21.64,23.36,24.93,24.79,24.86,27.36
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.29,0.36,0.57,0.86,1.14,1.36,1.86,2.43,3.07,3.86,4.71,5.5,6.43,7.5,8.57,10.0,13.29,16.07,19.64,23.93,28.79,34.29,40.57,47.86,56.21,65.07,74.5,84.07,93.5,100.79,106.5,112.5,117.36,123.07,128.93,133.14,136.14,136.86,136.0,136.43,135.79,134.0,132.93,135.43,137.0,137.64,138.43,136.86,134.0,132.43,131.43,131.0,130.57,127.5,124.36,122.07,118.86,112.79,108.21,105.0,101.79,99.86,97.93,95.86,92.36,88.29,87.21,85.29,84.29,82.79,80.93,80.36,77.5,76.29,74.5,73.36,71.79,69.07,67.07,66.43,62.79,61.14,59.0,59.0,57.93,55.79,56.07,55.71,55.64,54.64,54.5,54.21
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.21,0.29,0.43,0.43,0.5,0.5,0.57,0.64,0.71,0.71,0.71,0.79,0.71,0.79,1.0,0.93,1.0,1.21,1.43,1.57,2.0,2.21,2.29,2.29,2.57,2.79,2.86,2.93,2.64,2.79,2.93,2.93,2.71,2.86,2.36,2.14,2.14,2.43,2.29,2.0,1.93,1.86,1.93,1.86,1.5,1.29,1.29,1.0,1.0,1.14,1.0,0.79,0.71,0.86,0.93,0.93,0.93,0.93,1.07,1.14,1.36,1.36,1.36,1.29,1.5,1.57,1.57,1.57,1.64,1.57,1.64,1.86,1.86,2.07,2.07,2.29,2.71,3.07
Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.21,0.21,0.21,0.29,0.43,0.5,0.57,1.29,1.5,2.43,3.14,3.71,4.93,5.93,6.79,8.36,9.57,11.0,12.0,14.5,16.14,17.43,18.93,20.29,20.57,22.21,23.93,25.64,27.71,29.29,31.0,32.29,36.64,37.14,38.14,37.93,51.93,53.07,53.79,52.64,53.79,53.29,53.29,52.5,51.07,49.5,45.14,43.5,43.29,43.5,29.64,27.36,26.5,26.07,23.5,21.93,19.57,18.07,17.64,17.14,16.29,15.86,14.0,12.86,11.64
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.21,0.36,0.57,0.86,0.86,1.07,1.14,1.43,1.86,2.57,2.86,3.07,3.43,4.0,4.43,4.86,5.57,5.93,6.36,6.29,7.14,7.36,7.43,7.57,7.93,8.57,8.79,8.57,8.5,8.29,7.57,7.07,7.0,7.0,6.29,6.21,6.07,5.71,5.29,4.64,4.29,4.14,3.86,3.57,3.43,3.64,3.43,3.64,3.86,3.57,3.5,3.07,2.93,2.79,2.86,2.93,2.86,2.86,2.79,2.43
Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.5,0.71,0.86,1.21,1.5,2.07,2.43,3.71,5.64,7.64,10.57,14.0,16.5,25.93,32.57,44.36,58.21,71.36,88.93,100.86,126.79,150.43,173.14,205.07,232.64,273.93,328.0,365.0,401.0,442.07,476.86,514.21,562.0,613.0,640.71,673.79,708.93,726.93,750.71,760.64,752.64,743.64,746.14,736.21,726.14,718.86,693.93,674.64,651.43,633.86,617.07,606.43,589.64,576.0,561.79,555.21,542.21,537.21,529.71,519.29,508.57,494.0,481.79,465.14,449.43,431.21,414.07,392.21,391.64,373.14,354.64,333.36,328.5,314.93,302.29,286.5,279.71,268.71,253.71,244.57,242.93,241.0,218.07,216.0,209.14,203.86,189.0,180.57,172.5
Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.21,0.14,0.14,0.14,0.14,0.14,0.14,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.14,0.14,0.14,0.14,0.14,0.14,0.21,0.14,0.14,0.21,0.21,0.21,0.21,0.21,0.14,0.21,0.21,0.21,0.29,0.29,0.21,0.21,0.21,0.14,0.14,0.14,0.14,0.14,0.14,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.14,0.21,0.21,0.29,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.64,0.64,0.93,0.86,1.07,1.21,1.14,1.5,1.64,1.64,1.64,1.93,2.07,2.5,2.29,2.36,2.14,2.21,2.14,2.14,2.29,1.93,1.93,2.0,2.36,2.14,3.0,2.57,3.07,3.5,3.43,3.36,3.57,3.36,3.86,4.93,6.21,6.36,8.29,9.07,10.36,11.36,10.79,12.21,13.43,16.71,17.57,18.64,18.86,18.71,17.93,19.07,18.0,18.93,18.0,17.93,21.43,20.93,19.64,17.79,17.5,17.64,18.0,17.71,18.79,18.93,19.07,18.43,17.93,18.36,15.21,15.14,15.14,14.29,14.71
Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.21,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.43,0.43,0.43,0.5,0.43,0.43,0.29,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.14,0.21,0.21,0.21,0.36,0.43,0.43,0.43,0.5,0.5,0.64,0.64,0.64,0.79,0.86,0.93,1.0,0.79,0.86,0.79,0.93,0.93,0.86,0.86,1.07,1.07,1.07,0.93,0.79,0.64,0.57,0.57,0.57,0.71,0.71,0.71,0.79,0.71,0.43,0.43,0.43,0.5,0.5,0.5,0.5,0.64,0.64,0.5,0.43,0.43,0.36,0.36,0.29
Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.21,0.29,0.29,0.29,0.43,0.43,0.43,0.43,0.43,0.43,0.5,0.57,0.57,0.64,0.57,0.5,0.57,0.71,0.57,0.57,0.57,0.5,0.5,0.5,0.43,0.36,0.36,0.36,0.43,0.71,0.71,0.71,0.71,0.71,0.86,1.07,1.07,1.14,1.29,1.36,1.57,1.79,1.79,1.71,2.0,1.86,1.86,1.86,1.71,1.5,1.5
S.Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.14,0.43,0.57,0.71,0.86,0.93,0.93,1.14,1.21,2.0,2.0,2.5,2.43,2.86,3.0,3.14,3.21,3.14,3.43,3.79,3.79,4.0,4.14,3.36,3.79,3.5,4.0,3.71,4.14,4.36,4.14,4.71,4.71,4.64,5.21,5.14,5.5,5.93,5.79,5.79,5.57,5.71,5.36,5.14,5.36,5.14,5.29,5.21,4.93,4.79,4.43,4.21,4.29,4.29,4.29,4.0,3.93,3.64,3.57,3.21,2.71,2.57,2.29,2.21,2.07,1.93,1.71,1.57,1.36,1.43,1.29,1.29,1.29,1.29,1.29,1.14,1.14,1.0,0.93,1.0,0.93,0.93,0.86,0.86,0.86,0.79,0.64,0.57,0.57,0.57,0.71
Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.29,0.36,0.29,0.43,0.43,0.43,0.43,0.5,0.5,0.71,0.79,0.79,0.79,1.0,1.0,0.93,1.0,0.86,0.93,1.0,1.07,1.0,1.0,0.79,0.71,0.71,0.71,0.79,0.57,0.57,0.57,0.57,0.57,0.5,0.43,0.5,0.5,0.5,0.5,0.5,0.5,0.21,0.21,0.21,0.14,0.14
