Date,Country/Region,value
2020-02-08,Equatorial Guinea,0.36
2020-02-09,Equatorial Guinea,0.36
2020-02-10,Equatorial Guinea,0.36
2020-02-11,Equatorial Guinea,0.36
2020-02-12,Equatorial Guinea,0.36
2020-02-13,Equatorial Guinea,0.14
2020-02-14,Equatorial Guinea,0.07
2020-02-15,Equatorial Guinea,0.07
2020-02-16,Equatorial Guinea,0.07
2020-02-17,Equatorial Guinea,0.0
2020-02-18,Equatorial Guinea,0.0
2020-02-19,Equatorial Guinea,0.0
2020-02-20,Equatorial Guinea,0.0
2020-02-21,Equatorial Guinea,0.0
2020-02-22,Equatorial Guinea,0.0
2020-02-23,Equatorial Guinea,0.0
2020-02-24,Equatorial Guinea,0.0
2020-02-25,Equatorial Guinea,1.43
2020-02-26,Equatorial Guinea,1.43
2020-02-27,Equatorial Guinea,1.43
2020-02-28,Equatorial Guinea,1.43
2020-02-29,Equatorial Guinea,1.43
2020-03-01,Equatorial Guinea,1.43
2020-03-02,Equatorial Guinea,1.43
2020-03-03,Equatorial Guinea,1.43
2020-03-04,Equatorial Guinea,1.43
2020-03-05,Equatorial Guinea,1.43
2020-03-06,Equatorial Guinea,1.43
2020-03-07,Equatorial Guinea,1.43
2020-03-08,Equatorial Guinea,1.43
2020-03-09,Equatorial Guinea,1.43
2020-03-10,Equatorial Guinea,0.0
2020-03-11,Equatorial Guinea,0.0
2020-03-12,Equatorial Guinea,1.36
2020-03-13,Equatorial Guinea,1.36
2020-03-14,Equatorial Guinea,1.36
2020-03-15,Equatorial Guinea,1.36
2020-03-16,Equatorial Guinea,1.36
2020-03-17,Equatorial Guinea,1.36
2020-03-18,Equatorial Guinea,1.36
2020-03-19,Equatorial Guinea,1.36
2020-03-20,Equatorial Guinea,1.36
2020-03-21,Equatorial Guinea,1.36
2020-03-22,Equatorial Guinea,1.36
2020-03-23,Equatorial Guinea,1.36
2020-03-24,Equatorial Guinea,1.36
2020-03-25,Equatorial Guinea,1.36
2020-03-26,Equatorial Guinea,0.0
2020-03-27,Equatorial Guinea,0.0
2020-03-28,Equatorial Guinea,0.0
2020-03-29,Equatorial Guinea,0.0
2020-03-30,Equatorial Guinea,0.0
2020-03-31,Equatorial Guinea,0.0
2020-04-01,Equatorial Guinea,0.0
2020-04-02,Equatorial Guinea,0.0
2020-04-03,Equatorial Guinea,0.0
2020-04-04,Equatorial Guinea,0.0
2020-04-05,Equatorial Guinea,0.0
2020-04-06,Equatorial Guinea,0.0
2020-04-07,Equatorial Guinea,0.0
2020-04-08,Equatorial Guinea,0.0
2020-04-09,Equatorial Guinea,0.0
2020-04-10,Equatorial Guinea,2.29
2020-04-11,Equatorial Guinea,2.29
2020-04-12,Equatorial Guinea,2.29
2020-04-13,Equatorial Guinea,2.29
2020-04-14,Equatorial Guinea,2.29
2020-04-15,Equatorial Guinea,2.29
2020-04-16,Equatorial Guinea,2.29
2020-04-17,Equatorial Guinea,2.29
2020-04-18,Equatorial Guinea,2.29
2020-04-19,Equatorial Guinea,2.29
2020-04-20,Equatorial Guinea,2.29
2020-04-21,Equatorial Guinea,2.29
2020-04-22,Equatorial Guinea,2.29
2020-04-23,Equatorial Guinea,2.29
2020-04-24,Equatorial Guinea,0.0
2020-04-25,Equatorial Guinea,0.0
2020-04-26,Equatorial Guinea,0.0
2020-04-27,Equatorial Guinea,0.0
2020-04-28,Equatorial Guinea,0.0
2020-04-29,Equatorial Guinea,0.0
2020-04-30,Equatorial Guinea,0.0
2020-05-01,Equatorial Guinea,0.0
2020-05-02,Equatorial Guinea,0.0
2020-05-03,Equatorial Guinea,0.0
2020-05-04,Equatorial Guinea,0.0
2020-05-05,Equatorial Guinea,0.0
2020-05-06,Equatorial Guinea,0.0
2020-05-07,Equatorial Guinea,0.0
2020-05-08,Equatorial Guinea,0.0
2020-05-09,Equatorial Guinea,0.0
2020-05-10,Equatorial Guinea,0.0
2020-05-11,Equatorial Guinea,0.0
2020-05-12,Equatorial Guinea,0.0
2020-05-13,Equatorial Guinea,0.0
2020-05-14,Equatorial Guinea,0.0
2020-05-15,Equatorial Guinea,0.0
2020-05-16,Equatorial Guinea,0.0
2020-05-17,Equatorial Guinea,0.0
2020-05-18,Equatorial Guinea,0.0
2020-05-19,Equatorial Guinea,0.0
2020-05-20,Equatorial Guinea,0.0
2020-05-21,Equatorial Guinea,0.0
2020-05-22,Equatorial Guinea,0.0
2020-05-23,Equatorial Guinea,0.0
2020-05-24,Equatorial Guinea,0.0
2020-05-25,Equatorial Guinea,0.0
2020-05-26,Equatorial Guinea,0.0
2020-05-27,Equatorial Guinea,0.0
2020-05-28,Equatorial Guinea,0.0
2020-05-29,Equatorial Guinea,0.0
2020-05-30,Equatorial Guinea,0.0
2020-05-31,Equatorial Guinea,0.0
2020-06-01,Equatorial Guinea,0.0
2020-06-02,Equatorial Guinea,0.0
2020-06-03,Equatorial Guinea,0.0
2020-06-04,Equatorial Guinea,0.0
2020-06-05,Equatorial Guinea,0.0
2020-06-06,Equatorial Guinea,0.0
2020-06-07,Equatorial Guinea,0.0
2020-06-08,Equatorial Guinea,0.0
2020-06-09,Equatorial Guinea,0.0
2020-06-10,Equatorial Guinea,0.0
2020-06-11,Equatorial Guinea,0.0
2020-06-12,Equatorial Guinea,0.0
2020-06-13,Equatorial Guinea,0.0
2020-06-14,Equatorial Guinea,0.0
2020-06-15,Equatorial Guinea,0.0
2020-06-16,Equatorial Guinea,0.0
2020-06-17,Equatorial Guinea,0.0
2020-06-18,Equatorial Guinea,0.0
2020-06-19,Equatorial Guinea,0.0
2020-06-20,Equatorial Guinea,0.0
2020-06-21,Equatorial Guinea,0.0
2020-06-22,Equatorial Guinea,0.0
2020-06-23,Equatorial Guinea,0.0
2020-06-24,Equatorial Guinea,0.0
2020-06-25,Equatorial Guinea,0.0
2020-06-26,Equatorial Guinea,0.0
2020-06-27,Equatorial Guinea,0.0
2020-06-28,Equatorial Guinea,0.0
2020-06-29,Equatorial Guinea,0.0
2020-06-30,Equatorial Guinea,0.0
2020-07-01,Equatorial Guinea,0.0
2020-07-02,Equatorial Guinea,0.0
2020-07-03,Equatorial Guinea,0.0
2020-07-04,Equatorial Guinea,0.0
2020-07-05,Equatorial Guinea,0.0
2020-07-06,Equatorial Guinea,0.0
2020-07-07,Equatorial Guinea,0.0
2020-07-08,Equatorial Guinea,0.0
2020-07-09,Equatorial Guinea,0.0
2020-07-10,Equatorial Guinea,0.0
2020-07-11,Equatorial Guinea,0.0
2020-07-12,Equatorial Guinea,0.0
2020-07-13,Equatorial Guinea,0.0
2020-07-14,Equatorial Guinea,0.0
2020-07-15,Equatorial Guinea,0.0
2020-07-16,Equatorial Guinea,0.14
2020-07-17,Equatorial Guinea,0.14
2020-07-18,Equatorial Guinea,0.14
2020-07-19,Equatorial Guinea,0.14
2020-07-20,Equatorial Guinea,0.14
2020-07-21,Equatorial Guinea,0.14
2020-07-22,Equatorial Guinea,0.14
2020-07-23,Equatorial Guinea,0.14
2020-07-24,Equatorial Guinea,0.14
2020-07-25,Equatorial Guinea,0.14
2020-07-26,Equatorial Guinea,0.0
2020-07-27,Equatorial Guinea,0.0
2020-07-28,Equatorial Guinea,0.0
2020-07-29,Equatorial Guinea,0.0
2020-07-30,Equatorial Guinea,0.0
2020-07-31,Equatorial Guinea,0.0
2020-08-01,Equatorial Guinea,0.0
2020-08-02,Equatorial Guinea,0.0
2020-08-03,Equatorial Guinea,0.0
2020-08-04,Equatorial Guinea,0.0
2020-08-05,Equatorial Guinea,0.0
2020-08-06,Equatorial Guinea,0.0
2020-08-07,Equatorial Guinea,0.0
2020-08-08,Equatorial Guinea,0.0
2020-08-09,Equatorial Guinea,0.0
2020-08-10,Equatorial Guinea,0.0
2020-08-11,Equatorial Guinea,0.0
2020-08-12,Equatorial Guinea,0.0
2020-08-13,Equatorial Guinea,0.0
2020-08-14,Equatorial Guinea,0.0
2020-08-15,Equatorial Guinea,0.0
2020-08-16,Equatorial Guinea,0.0
2020-08-17,Equatorial Guinea,0.0
2020-08-18,Equatorial Guinea,0.0
2020-08-19,Equatorial Guinea,0.0
2020-08-20,Equatorial Guinea,0.0
2020-08-21,Equatorial Guinea,0.0
2020-08-22,Equatorial Guinea,0.0
2020-08-23,Equatorial Guinea,0.0
2020-08-24,Equatorial Guinea,0.0
2020-08-25,Equatorial Guinea,0.0
2020-08-26,Equatorial Guinea,0.0
2020-08-27,Equatorial Guinea,0.0
2020-08-28,Equatorial Guinea,0.0
2020-08-29,Equatorial Guinea,0.0
2020-08-30,Equatorial Guinea,0.0
2020-08-31,Equatorial Guinea,0.0
2020-09-01,Equatorial Guinea,0.0
2020-09-02,Equatorial Guinea,0.0
2020-09-03,Equatorial Guinea,0.0
2020-09-04,Equatorial Guinea,0.0
2020-09-05,Equatorial Guinea,0.0
2020-09-06,Equatorial Guinea,0.0
2020-09-07,Equatorial Guinea,0.0
2020-09-08,Equatorial Guinea,0.0
2020-09-09,Equatorial Guinea,0.0
2020-09-10,Equatorial Guinea,0.0
2020-09-11,Equatorial Guinea,0.0
2020-09-12,Equatorial Guinea,0.0
2020-09-13,Equatorial Guinea,0.0
2020-09-14,Equatorial Guinea,0.0
2020-09-15,Equatorial Guinea,0.0
2020-09-16,Equatorial Guinea,0.0
2020-09-17,Equatorial Guinea,0.0
2020-09-18,Equatorial Guinea,0.0
2020-09-19,Equatorial Guinea,0.0
2020-09-20,Equatorial Guinea,0.0
2020-09-21,Equatorial Guinea,0.0
2020-09-22,Equatorial Guinea,0.0
2020-09-23,Equatorial Guinea,0.0
2020-09-24,Equatorial Guinea,0.0
2020-09-25,Equatorial Guinea,0.0
2020-09-26,Equatorial Guinea,0.0
2020-09-27,Equatorial Guinea,0.0
2020-09-28,Equatorial Guinea,0.0
2020-09-29,Equatorial Guinea,0.0
2020-09-30,Equatorial Guinea,0.0
2020-10-01,Equatorial Guinea,0.0
2020-10-02,Equatorial Guinea,0.0
2020-10-03,Equatorial Guinea,0.0
2020-10-04,Equatorial Guinea,0.0
2020-10-05,Equatorial Guinea,0.0
2020-10-06,Equatorial Guinea,0.0
2020-10-07,Equatorial Guinea,0.0
2020-10-08,Equatorial Guinea,0.0
2020-10-09,Equatorial Guinea,0.0
2020-10-10,Equatorial Guinea,0.0
2020-10-11,Equatorial Guinea,0.0
2020-10-12,Equatorial Guinea,0.0
2020-10-13,Equatorial Guinea,0.0
2020-10-14,Equatorial Guinea,0.0
2020-10-15,Equatorial Guinea,0.0
2020-10-16,Equatorial Guinea,0.0
2020-10-17,Equatorial Guinea,0.0
2020-10-18,Equatorial Guinea,0.0
2020-10-19,Equatorial Guinea,0.0
2020-10-20,Equatorial Guinea,0.0
2020-10-21,Equatorial Guinea,0.0
2020-10-22,Equatorial Guinea,0.0
2020-10-23,Equatorial Guinea,0.0
2020-10-24,Equatorial Guinea,0.0
2020-10-25,Equatorial Guinea,0.0
2020-10-26,Equatorial Guinea,0.0
2020-10-27,Equatorial Guinea,0.0
2020-10-28,Equatorial Guinea,0.0
2020-10-29,Equatorial Guinea,0.0
2020-10-30,Equatorial Guinea,0.0
2020-10-31,Equatorial Guinea,0.0
2020-11-01,Equatorial Guinea,0.0
2020-11-02,Equatorial Guinea,0.0
2020-11-03,Equatorial Guinea,0.0
2020-11-04,Equatorial Guinea,0.0
2020-11-05,Equatorial Guinea,0.0
2020-11-06,Equatorial Guinea,0.0
2020-11-07,Equatorial Guinea,0.0
2020-11-08,Equatorial Guinea,0.0
2020-11-09,Equatorial Guinea,0.0
2020-11-10,Equatorial Guinea,0.0
2020-11-11,Equatorial Guinea,0.0
2020-11-12,Equatorial Guinea,0.0
2020-11-13,Equatorial Guinea,0.0
2020-11-14,Equatorial Guinea,0.0
2020-01-22,Eritrea,0.0
2020-01-23,Eritrea,0.0
2020-01-24,Eritrea,0.0
2020-01-25,Eritrea,0.0
2020-01-26,Eritrea,0.0
2020-01-27,Eritrea,0.0
2020-01-28,Eritrea,0.0
2020-01-29,Eritrea,0.0
2020-01-30,Eritrea,0.0
2020-01-31,Eritrea,0.0
2020-02-01,Eritrea,0.0
2020-02-02,Eritrea,0.0
2020-02-03,Eritrea,0.0
2020-02-04,Eritrea,0.0
2020-02-05,Eritrea,0.0
2020-02-06,Eritrea,0.0
2020-02-07,Eritrea,0.0
2020-02-08,Eritrea,0.0
2020-02-09,Eritrea,0.0
2020-02-10,Eritrea,0.0
2020-02-11,Eritrea,0.0
2020-02-12,Eritrea,0.0
2020-02-13,Eritrea,0.0
2020-02-14,Eritrea,0.0
2020-02-15,Eritrea,0.0
2020-02-16,Eritrea,0.0
2020-02-17,Eritrea,0.0
2020-02-18,Eritrea,0.0
2020-02-19,Eritrea,0.0
2020-02-20,Eritrea,0.0
2020-02-21,Eritrea,0.0
2020-02-22,Eritrea,0.0
2020-02-23,Eritrea,0.0
2020-02-24,Eritrea,0.0
2020-02-25,Eritrea,0.0
2020-02-26,Eritrea,0.0
2020-02-27,Eritrea,0.0
2020-02-28,Eritrea,0.0
2020-02-29,Eritrea,0.0
2020-03-01,Eritrea,0.0
2020-03-02,Eritrea,0.0
2020-03-03,Eritrea,0.0
2020-03-04,Eritrea,0.0
2020-03-05,Eritrea,0.0
2020-03-06,Eritrea,0.0
2020-03-07,Eritrea,0.0
2020-03-08,Eritrea,0.0
2020-03-09,Eritrea,0.0
2020-03-10,Eritrea,0.0
2020-03-11,Eritrea,0.0
2020-03-12,Eritrea,0.0
2020-03-13,Eritrea,0.0
2020-03-14,Eritrea,0.0
2020-03-15,Eritrea,0.0
2020-03-16,Eritrea,0.0
2020-03-17,Eritrea,0.0
2020-03-18,Eritrea,0.0
2020-03-19,Eritrea,0.0
2020-03-20,Eritrea,0.0
2020-03-21,Eritrea,0.0
2020-03-22,Eritrea,0.0
2020-03-23,Eritrea,0.0
2020-03-24,Eritrea,0.0
2020-03-25,Eritrea,0.0
2020-03-26,Eritrea,0.0
2020-03-27,Eritrea,0.0
2020-03-28,Eritrea,0.0
2020-03-29,Eritrea,0.0
2020-03-30,Eritrea,0.0
2020-03-31,Eritrea,0.0
2020-04-01,Eritrea,0.0
2020-04-02,Eritrea,0.0
2020-04-03,Eritrea,0.0
2020-04-04,Eritrea,0.0
2020-04-05,Eritrea,0.0
2020-04-06,Eritrea,0.0
2020-04-07,Eritrea,0.0
2020-04-08,Eritrea,0.0
2020-04-09,Eritrea,0.0
2020-04-10,Eritrea,0.0
2020-04-11,Eritrea,0.0
2020-04-12,Eritrea,0.0
2020-04-13,Eritrea,0.0
2020-04-14,Eritrea,0.0
2020-04-15,Eritrea,0.0
2020-04-16,Eritrea,0.0
2020-04-17,Eritrea,0.0
2020-04-18,Eritrea,0.0
2020-04-19,Eritrea,0.0
2020-04-20,Eritrea,0.0
2020-04-21,Eritrea,0.0
2020-04-22,Eritrea,0.0
2020-04-23,Eritrea,0.0
2020-04-24,Eritrea,0.0
2020-04-25,Eritrea,0.0
2020-04-26,Eritrea,0.0
2020-04-27,Eritrea,0.0
2020-04-28,Eritrea,0.0
2020-04-29,Eritrea,0.0
2020-04-30,Eritrea,0.0
2020-05-01,Eritrea,0.0
2020-05-02,Eritrea,0.0
2020-05-03,Eritrea,0.0
2020-05-04,Eritrea,0.0
2020-05-05,Eritrea,0.0
2020-05-06,Eritrea,0.0
2020-05-07,Eritrea,0.0
2020-05-08,Eritrea,0.0
2020-05-09,Eritrea,0.0
2020-05-10,Eritrea,0.0
2020-05-11,Eritrea,0.0
2020-05-12,Eritrea,0.0
2020-05-13,Eritrea,0.0
2020-05-14,Eritrea,0.0
2020-05-15,Eritrea,0.0
2020-05-16,Eritrea,0.0
2020-05-17,Eritrea,0.0
2020-05-18,Eritrea,0.0
2020-05-19,Eritrea,0.0
2020-05-20,Eritrea,0.0
2020-05-21,Eritrea,0.0
2020-05-22,Eritrea,0.0
2020-05-23,Eritrea,0.0
2020-05-24,Eritrea,0.0
2020-05-25,Eritrea,0.0
2020-05-26,Eritrea,0.0
2020-05-27,Eritrea,0.0
2020-05-28,Eritrea,0.0
2020-05-29,Eritrea,0.0
2020-05-30,Eritrea,0.0
2020-05-31,Eritrea,0.0
2020-06-01,Eritrea,0.0
2020-06-02,Eritrea,0.0
2020-06-03,Eritrea,0.0
2020-06-04,Eritrea,0.0
2020-06-05,Eritrea,0.0
2020-06-06,Eritrea,0.0
2020-06-07,Eritrea,0.0
2020-06-08,Eritrea,0.0
2020-06-09,Eritrea,0.0
2020-06-10,Eritrea,0.0
2020-06-11,Eritrea,0.0
2020-06-12,Eritrea,0.0
2020-06-13,Eritrea,0.0
2020-06-14,Eritrea,0.0
2020-06-15,Eritrea,0.0
2020-06-16,Eritrea,0.0
2020-06-17,Eritrea,0.0
2020-06-18,Eritrea,0.0
2020-06-19,Eritrea,0.0
2020-06-20,Eritrea,0.0
2020-06-21,Eritrea,0.0
2020-06-22,Eritrea,0.0
2020-06-23,Eritrea,0.0
2020-06-24,Eritrea,0.0
2020-06-25,Eritrea,0.0
2020-06-26,Eritrea,0.0
2020-06-27,Eritrea,0.0
2020-06-28,Eritrea,0.0
2020-06-29,Eritrea,0.0
2020-06-30,Eritrea,0.0
2020-07-01,Eritrea,0.0
2020-07-02,Eritrea,0.0
2020-07-03,Eritrea,0.0
2020-07-04,Eritrea,0.0
2020-07-05,Eritrea,0.0
2020-07-06,Eritrea,0.0
2020-07-07,Eritrea,0.0
2020-07-08,Eritrea,0.0
2020-07-09,Eritrea,0.0
2020-07-10,Eritrea,0.0
2020-07-11,Eritrea,0.0
2020-07-12,Eritrea,0.0
2020-07-13,Eritrea,0.0
2020-07-14,Eritrea,0.0
2020-07-15,Eritrea,0.0
2020-07-16,Eritrea,0.0
2020-07-17,Eritrea,0.0
2020-07-18,Eritrea,0.0
2020-07-19,Eritrea,0.0
2020-07-20,Eritrea,0.0
2020-07-21,Eritrea,0.0
2020-07-22,Eritrea,0.0
2020-07-23,Eritrea,0.0
2020-07-24,Eritrea,0.0
2020-07-25,Eritrea,0.0
2020-07-26,Eritrea,0.0
2020-07-27,Eritrea,0.0
2020-07-28,Eritrea,0.0
2020-07-29,Eritrea,0.0
2020-07-30,Eritrea,0.0
2020-07-31,Eritrea,0.0
2020-08-01,Eritrea,0.0
2020-08-02,Eritrea,0.0
2020-08-03,Eritrea,0.0
2020-08-04,Eritrea,0.0
2020-08-05,Eritrea,0.0
2020-08-06,Eritrea,0.0
2020-08-07,Eritrea,0.0
2020-08-08,Eritrea,0.0
2020-08-09,Eritrea,0.0
2020-08-10,Eritrea,0.0
2020-08-11,Eritrea,0.0
2020-08-12,Eritrea,0.0
2020-08-13,Eritrea,0.0
2020-08-14,Eritrea,0.0
2020-08-15,Eritrea,0.0
2020-08-16,Eritrea,0.0
2020-08-17,Eritrea,0.0
2020-08-18,Eritrea,0.0
2020-08-19,Eritrea,0.0
2020-08-20,Eritrea,0.0
2020-08-21,Eritrea,0.0
2020-08-22,Eritrea,0.0
2020-08-23,Eritrea,0.0
2020-08-24,Eritrea,0.0
2020-08-25,Eritrea,0.0
2020-08-26,Eritrea,0.0
2020-08-27,Eritrea,0.0
2020-08-28,Eritrea,0.0
2020-08-29,Eritrea,0.0
2020-08-30,Eritrea,0.0
2020-08-31,Eritrea,0.0
2020-09-01,Eritrea,0.0
2020-09-02,Eritrea,0.0
2020-09-03,Eritrea,0.0
2020-09-04,Eritrea,0.0
2020-09-05,Eritrea,0.0
2020-09-06,Eritrea,0.0
2020-09-07,Eritrea,0.0
2020-09-08,Eritrea,0.0
2020-09-09,Eritrea,0.0
2020-09-10,Eritrea,0.0
2020-09-11,Eritrea,0.0
2020-09-12,Eritrea,0.0
2020-09-13,Eritrea,0.0
2020-09-14,Eritrea,0.0
2020-09-15,Eritrea,0.0
2020-09-16,Eritrea,0.0
2020-09-17,Eritrea,0.0
2020-09-18,Eritrea,0.0
2020-09-19,Eritrea,0.0
2020-09-20,Eritrea,0.0
2020-09-21,Eritrea,0.0
2020-09-22,Eritrea,0.0
2020-09-23,Eritrea,0.0
2020-09-24,Eritrea,0.0
2020-09-25,Eritrea,0.0
2020-09-26,Eritrea,0.0
2020-09-27,Eritrea,0.0
2020-09-28,Eritrea,0.0
2020-09-29,Eritrea,0.0
2020-09-30,Eritrea,0.0
2020-10-01,Eritrea,0.0
2020-10-02,Eritrea,0.0
2020-10-03,Eritrea,0.0
2020-10-04,Eritrea,0.0
2020-10-05,Eritrea,0.0
2020-10-06,Eritrea,0.0
2020-10-07,Eritrea,0.0
2020-10-08,Eritrea,0.0
2020-10-09,Eritrea,0.0
2020-10-10,Eritrea,0.0
2020-10-11,Eritrea,0.0
2020-10-12,Eritrea,0.0
2020-10-13,Eritrea,0.0
2020-10-14,Eritrea,0.0
2020-10-15,Eritrea,0.0
2020-10-16,Eritrea,0.0
2020-10-17,Eritrea,0.0
2020-10-18,Eritrea,0.0
2020-10-19,Eritrea,0.0
2020-10-20,Eritrea,0.0
2020-10-21,Eritrea,0.0
2020-10-22,Eritrea,0.0
2020-10-23,Eritrea,0.0
2020-10-24,Eritrea,0.0
2020-10-25,Eritrea,0.0
2020-10-26,Eritrea,0.0
2020-10-27,Eritrea,0.0
2020-10-28,Eritrea,0.0
2020-10-29,Eritrea,0.0
2020-10-30,Eritrea,0.0
2020-10-31,Eritrea,0.0
2020-11-01,Eritrea,0.0
2020-11-02,Eritrea,0.0
2020-11-03,Eritrea,0.0
2020-11-04,Eritrea,0.0
2020-11-05,Eritrea,0.0
2020-11-06,Eritrea,0.0
2020-11-07,Eritrea,0.0
2020-11-08,Eritrea,0.0
2020-11-09,Eritrea,0.0
2020-11-10,Eritrea,0.0
2020-11-11,Eritrea,0.0
2020-11-12,Eritrea,0.0
2020-11-13,Eritrea,0.0
2020-11-14,Eritrea,0.0
2020-01-22,Estonia,0.79
2020-01-23,Estonia,0.86
2020-01-24,Estonia,0.93
2020-01-25,Estonia,1.07
2020-01-26,Estonia,1.36
2020-01-27,Estonia,1.5
2020-01-28,Estonia,1.64
2020-01-29,Estonia,1.64
2020-01-30,Estonia,1.64
2020-01-31,Estonia,1.64
2020-02-01,Estonia,1.57
2020-02-02,Estonia,1.79
2020-02-03,Estonia,1.93
2020-02-04,Estonia,2.14
2020-02-05,Estonia,1.79
2020-02-06,Estonia,1.86
2020-02-07,Estonia,1.79
2020-02-08,Estonia,1.79
2020-02-09,Estonia,1.5
2020-02-10,Estonia,1.57
2020-02-11,Estonia,1.43
2020-02-12,Estonia,1.5
2020-02-13,Estonia,1.57
2020-02-14,Estonia,1.57
2020-02-15,Estonia,1.71
2020-02-16,Estonia,1.57
2020-02-17,Estonia,1.36
2020-02-18,Estonia,1.07
2020-02-19,Estonia,1.14
2020-02-20,Estonia,1.0
2020-02-21,Estonia,1.07
2020-02-22,Estonia,1.07
2020-02-23,Estonia,1.07
2020-02-24,Estonia,0.86
2020-02-25,Estonia,0.79
2020-02-26,Estonia,0.79
2020-02-27,Estonia,0.71
2020-02-28,Estonia,1.0
2020-02-29,Estonia,0.79
2020-03-01,Estonia,0.79
2020-03-02,Estonia,0.79
2020-03-03,Estonia,0.79
2020-03-04,Estonia,0.71
2020-03-05,Estonia,0.79
2020-03-06,Estonia,0.71
2020-03-07,Estonia,0.57
2020-03-08,Estonia,0.64
2020-03-09,Estonia,0.64
2020-03-10,Estonia,0.64
2020-03-11,Estonia,0.57
2020-03-12,Estonia,0.57
2020-03-13,Estonia,0.29
2020-03-14,Estonia,0.29
2020-03-15,Estonia,0.29
2020-03-16,Estonia,0.29
2020-03-17,Estonia,0.36
2020-03-18,Estonia,0.29
2020-03-19,Estonia,0.29
2020-03-20,Estonia,0.29
2020-03-21,Estonia,0.36
2020-03-22,Estonia,0.29
2020-03-23,Estonia,0.29
2020-03-24,Estonia,0.36
2020-03-25,Estonia,0.36
2020-03-26,Estonia,0.36
2020-03-27,Estonia,0.36
2020-03-28,Estonia,0.36
2020-03-29,Estonia,0.29
2020-03-30,Estonia,0.29
2020-03-31,Estonia,0.21
2020-04-01,Estonia,0.21
2020-04-02,Estonia,0.14
2020-04-03,Estonia,0.14
2020-04-04,Estonia,0.07
2020-04-05,Estonia,0.07
2020-04-06,Estonia,0.07
2020-04-07,Estonia,0.0
2020-04-08,Estonia,0.0
2020-04-09,Estonia,0.0
2020-04-10,Estonia,0.0
2020-04-11,Estonia,0.0
2020-04-12,Estonia,0.0
2020-04-13,Estonia,0.0
2020-04-14,Estonia,0.0
2020-04-15,Estonia,0.0
2020-04-16,Estonia,0.0
2020-04-17,Estonia,0.0
2020-04-18,Estonia,0.0
2020-04-19,Estonia,0.0
2020-04-20,Estonia,0.0
2020-04-21,Estonia,0.0
2020-04-22,Estonia,0.0
2020-04-23,Estonia,0.0
2020-04-24,Estonia,0.0
2020-04-25,Estonia,0.0
2020-04-26,Estonia,0.0
2020-04-27,Estonia,0.0
2020-04-28,Estonia,0.0
2020-04-29,Estonia,0.0
2020-04-30,Estonia,0.0
2020-05-01,Estonia,0.0
2020-05-02,Estonia,0.0
2020-05-03,Estonia,0.0
2020-05-04,Estonia,0.0
2020-05-05,Estonia,0.0
2020-05-06,Estonia,0.0
2020-05-07,Estonia,0.0
2020-05-08,Estonia,0.0
2020-05-09,Estonia,0.0
2020-05-10,Estonia,0.0
2020-05-11,Estonia,0.0
2020-05-12,Estonia,0.0
2020-05-13,Estonia,0.0
2020-05-14,Estonia,0.0
2020-05-15,Estonia,0.0
2020-05-16,Estonia,0.0
2020-05-17,Estonia,0.0
2020-05-18,Estonia,0.0
2020-05-19,Estonia,0.0
2020-05-20,Estonia,0.0
2020-05-21,Estonia,0.0
2020-05-22,Estonia,0.0
2020-05-23,Estonia,-0.43
2020-05-24,Estonia,-0.43
2020-05-25,Estonia,-0.43
2020-05-26,Estonia,-0.43
2020-05-27,Estonia,-0.43
2020-05-28,Estonia,-0.43
2020-05-29,Estonia,-0.43
2020-05-30,Estonia,-0.43
2020-05-31,Estonia,-0.43
2020-06-01,Estonia,-0.43
2020-06-02,Estonia,-0.43
2020-06-03,Estonia,-0.43
2020-06-04,Estonia,-0.43
2020-06-05,Estonia,-0.43
2020-06-06,Estonia,0.0
2020-06-07,Estonia,0.0
2020-06-08,Estonia,0.0
2020-06-09,Estonia,0.0
2020-06-10,Estonia,0.0
2020-06-11,Estonia,0.0
2020-06-12,Estonia,0.0
2020-06-13,Estonia,0.0
2020-06-14,Estonia,0.07
2020-06-15,Estonia,0.07
2020-06-16,Estonia,0.07
2020-06-17,Estonia,0.07
2020-06-18,Estonia,0.07
2020-06-19,Estonia,0.07
2020-06-20,Estonia,0.07
2020-06-21,Estonia,0.07
2020-06-22,Estonia,0.07
2020-06-23,Estonia,0.07
2020-06-24,Estonia,0.07
2020-06-25,Estonia,0.07
2020-06-26,Estonia,0.07
2020-06-27,Estonia,0.07
2020-06-28,Estonia,0.0
2020-06-29,Estonia,0.0
2020-06-30,Estonia,0.0
2020-07-01,Estonia,0.0
2020-07-02,Estonia,0.0
2020-07-03,Estonia,0.0
2020-07-04,Estonia,0.0
2020-07-05,Estonia,0.0
2020-07-06,Estonia,0.0
2020-07-07,Estonia,0.0
2020-07-08,Estonia,0.0
2020-07-09,Estonia,0.0
2020-07-10,Estonia,0.0
2020-07-11,Estonia,0.0
2020-07-12,Estonia,0.0
2020-07-13,Estonia,0.0
2020-07-14,Estonia,0.0
2020-07-15,Estonia,0.0
2020-07-16,Estonia,0.0
2020-07-17,Estonia,0.0
2020-07-18,Estonia,0.0
2020-07-19,Estonia,0.0
2020-07-20,Estonia,0.0
2020-07-21,Estonia,0.0
2020-07-22,Estonia,0.07
2020-07-23,Estonia,0.14
2020-07-24,Estonia,0.21
2020-07-25,Estonia,0.21
2020-07-26,Estonia,0.21
2020-07-27,Estonia,0.21
